"Target: Ecca_DRT, Contains DAT files: APB_560535551ESC18370661112_______M1.DAT,APB_560550551ESC18370661112_______M1.DAT"
  486.5  ,   19800
  510.9  ,       0
  535.3  ,       0
  559.7  ,       0
  584.2  ,       0
  608.6  ,     111
  633.0  ,    3041
  657.4  ,    3301
  681.8  ,    3709
  706.2  ,    3843
  730.6  ,    3562
  755.0  ,    3184
  779.5  ,    3193
  803.9  ,    3041
  828.3  ,    3191
  852.7  ,    3193
  877.1  ,    3446
  901.5  ,    3427
  925.9  ,    3880
  950.4  ,    4780
  974.8  ,    6913
  999.2  ,   10424
 1023.6  ,   12846
 1048.0  ,   12128
 1072.4  ,    9042
 1096.8  ,    6170
 1121.3  ,    5390
 1145.7  ,    6394
 1170.1  ,   10222
 1194.5  ,   17690
 1218.9  ,   27778
 1243.3  ,   32727
 1267.7  ,   27585
 1292.1  ,   17840
 1316.6  ,   10681
 1341.0  ,    7808
 1365.4  ,    8771
 1389.8  ,   14566
 1414.2  ,   29146
 1438.6  ,   51995
 1463.0  ,   72893
 1487.5  ,   73512
 1511.9  ,   53553
 1536.3  ,   30939
 1560.7  ,   17401
 1585.1  ,   13260
 1609.5  ,   17162
 1633.9  ,   35519
 1658.4  ,   83797
 1682.8  ,  169836
 1707.2  ,  258997
 1731.6  ,  289578
 1756.0  ,  237754
 1780.4  ,  142892
 1804.8  ,   68219
 1829.2  ,   30044
 1853.7  ,   15515
 1878.1  ,    9516
 1902.5  ,    6411
 1926.9  ,    4658
 1951.3  ,    4755
 1975.7  ,    5807
 2000.1  ,    6108
 2024.6  ,    5574
 2049.0  ,    4234
 2073.4  ,    2939
 2097.8  ,    2198
 2122.2  ,    1995
 2146.6  ,    1941
 2171.0  ,    2279
 2195.5  ,    3423
 2219.9  ,    5677
 2244.3  ,    9858
 2268.7  ,   15048
 2293.1  ,   17595
 2317.5  ,   16002
 2341.9  ,   11509
 2366.3  ,    6428
 2390.8  ,    3405
 2415.2  ,    2294
 2439.6  ,    2000
 2464.0  ,    1995
 2488.4  ,    2054
 2512.8  ,    2230
 2537.2  ,    2855
 2561.7  ,    4044
 2586.1  ,    5311
 2610.5  ,    6064
 2634.9  ,    5452
 2659.3  ,    3758
 2683.7  ,    2376
 2708.1  ,    1311
 2732.6  ,     915
 2757.0  ,     901
 2781.4  ,     946
 2805.8  ,    1059
 2830.2  ,    1026
 2854.6  ,    1030
 2879.0  ,     993
 2903.4  ,    1128
 2927.9  ,    1157
 2952.3  ,    1122
 2976.7  ,     992
