"Target: Waternish_raster5, Contains DAT files: APB_577022544ESC20220691768_______M1.DAT"
10388.3  ,      13
10412.7  ,       5
10437.1  ,      14
10461.5  ,       8
10485.9  ,       7
10510.3  ,      12
10534.7  ,      11
10559.1  ,      11
10583.5  ,      12
10607.9  ,       7
10632.3  ,       5
10656.7  ,      10
10681.1  ,       8
10705.4  ,       7
10729.8  ,      11
10754.2  ,      11
10778.6  ,       8
10803.0  ,       9
10827.4  ,       7
10851.8  ,       9
10876.2  ,       6
10900.6  ,       8
10925.0  ,       7
10949.4  ,       6
10973.8  ,      13
10998.2  ,       7
11022.6  ,      12
11047.0  ,      10
11071.4  ,       7
11095.8  ,      12
11120.2  ,      11
11144.6  ,       7
11168.9  ,      13
11193.3  ,      12
11217.7  ,      12
11242.1  ,      15
11266.5  ,       9
11290.9  ,      10
11315.3  ,      16
11339.7  ,      17
11364.1  ,      12
11388.5  ,       9
11412.9  ,      15
11437.3  ,      18
11461.7  ,      15
11486.1  ,      20
11510.5  ,      25
11534.9  ,      23
11559.3  ,      13
11583.7  ,      20
11608.0  ,      23
11632.4  ,      16
11656.8  ,      20
11681.2  ,      17
11705.6  ,      23
11730.0  ,      16
11754.4  ,      21
11778.8  ,      29
11803.2  ,      23
11827.6  ,      35
11852.0  ,      29
11876.4  ,      22
11900.8  ,      32
11925.2  ,      25
11949.6  ,      26
11974.0  ,      21
11998.4  ,      21
12022.8  ,      23
12047.2  ,      26
12071.5  ,      22
12095.9  ,      28
12120.3  ,      40
12144.7  ,      25
12169.1  ,      16
12193.5  ,      22
12217.9  ,      28
12242.3  ,      16
12266.7  ,      15
12291.1  ,      23
12315.5  ,      18
12339.9  ,      20
12364.3  ,      13
12388.7  ,      18
12413.1  ,      18
12437.5  ,      19
12461.9  ,      17
12486.3  ,      14
12510.6  ,      17
12535.0  ,      19
12559.4  ,      22
12583.8  ,      18
12608.2  ,      22
12632.6  ,      19
12657.0  ,      19
12681.4  ,      21
12705.8  ,      24
12730.2  ,      19
12754.6  ,      19
12779.0  ,      26
12803.4  ,      29
12827.8  ,      25
12852.2  ,      36
12876.6  ,      35
12901.0  ,      21
12925.4  ,      36
12949.8  ,      25
12974.1  ,      42
12998.5  ,      43
13022.9  ,      35
13047.3  ,      50
13071.7  ,      57
13096.1  ,      46
13120.5  ,      56
13144.9  ,      64
13169.3  ,      64
13193.7  ,      63
13218.1  ,      86
13242.5  ,     103
13266.9  ,      86
13291.3  ,     135
13315.7  ,     154
13340.1  ,     124
13364.5  ,     120
13388.9  ,     171
13413.3  ,     195
13437.6  ,     177
13462.0  ,     211
13486.4  ,     210
13510.8  ,     180
13535.2  ,     184
13559.6  ,     180
13584.0  ,     190
13608.4  ,     165
13632.8  ,     164
13657.2  ,     155
13681.6  ,     165
13706.0  ,     123
13730.4  ,     121
13754.8  ,     114
13779.2  ,     101
13803.6  ,      97
13828.0  ,      93
13852.4  ,      62
13876.7  ,      76
13901.1  ,      74
13925.5  ,      77
13949.9  ,      83
13974.3  ,      74
13998.7  ,      91
14023.1  ,      86
14047.5  ,      90
14071.9  ,     125
14096.3  ,     132
14120.7  ,     176
14145.1  ,     166
14169.5  ,     192
14193.9  ,     265
14218.3  ,     252
14242.7  ,     274
14267.1  ,     261
14291.5  ,     254
14315.9  ,     205
14340.2  ,     194
14364.6  ,     168
14389.0  ,     111
14413.4  ,      83
14437.8  ,      59
14462.2  ,      37
14486.6  ,      26
14511.0  ,      23
14535.4  ,      17
14559.8  ,      18
14584.2  ,      18
14608.6  ,      12
14633.0  ,      12
14657.4  ,      12
14681.8  ,      21
14706.2  ,      15
14730.6  ,       9
14755.0  ,      16
14779.3  ,      14
14803.7  ,      17
14828.1  ,      13
14852.5  ,      20
14876.9  ,      11
14901.3  ,      17
14925.7  ,      20
14950.1  ,      21
14974.5  ,      22
14998.9  ,      25
15023.3  ,      21
15047.7  ,      17
15072.1  ,      19
15096.5  ,      21
15120.9  ,      24
15145.3  ,      17
15169.7  ,      25
15194.1  ,      19
15218.5  ,      25
15242.8  ,      30
15267.2  ,      23
15291.6  ,      34
15316.0  ,      23
15340.4  ,      29
15364.8  ,      37
15389.2  ,      36
15413.6  ,      31
15438.0  ,      34
15462.4  ,      33
15486.8  ,      46
15511.2  ,      63
15535.6  ,      66
15560.0  ,      82
15584.4  ,     126
15608.8  ,     146
15633.2  ,     175
15657.6  ,     238
15682.0  ,     272
15706.3  ,     277
15730.7  ,     279
15755.1  ,     304
15779.5  ,     288
15803.9  ,     206
15828.3  ,     217
15852.7  ,     183
15877.1  ,     174
15901.5  ,     132
15925.9  ,      90
15950.3  ,      78
15974.7  ,      65
15999.1  ,      74
16023.5  ,      71
16047.9  ,      71
16072.3  ,      73
16096.7  ,      66
16121.1  ,      78
16145.4  ,      82
16169.8  ,      71
16194.2  ,      87
16218.6  ,      91
16243.0  ,     108
16267.4  ,      81
16291.8  ,      97
16316.2  ,      96
16340.6  ,      87
16365.0  ,      91
16389.4  ,      93
16413.8  ,      85
16438.2  ,     100
16462.6  ,      77
16487.0  ,      75
16511.4  ,      90
16535.8  ,      69
16560.2  ,      82
16584.6  ,      62
16608.9  ,      93
16633.3  ,     108
16657.7  ,      92
16682.1  ,     100
16706.5  ,     104
16730.9  ,      98
16755.3  ,     103
16779.7  ,     138
16804.1  ,     156
16828.5  ,     124
16852.9  ,     164
16877.3  ,     165
16901.7  ,     196
16926.1  ,     173
16950.5  ,     207
16974.9  ,     198
16999.3  ,     211
17023.7  ,     187
17048.0  ,     284
17072.4  ,     221
17096.8  ,     263
17121.2  ,     216
17145.6  ,     275
17170.0  ,     265
17194.4  ,     272
17218.8  ,     220
17243.2  ,     256
17267.6  ,     232
17292.0  ,     190
17316.4  ,     213
17340.8  ,     195
17365.2  ,     185
17389.6  ,     154
17414.0  ,     152
17438.4  ,     136
17462.8  ,     132
17487.2  ,     114
17511.5  ,     103
17535.9  ,      94
17560.3  ,      84
17584.7  ,     116
17609.1  ,      87
17633.5  ,      85
17657.9  ,     111
17682.3  ,      87
17706.7  ,      85
17731.1  ,      71
17755.5  ,      70
17779.9  ,      70
17804.3  ,      52
17828.7  ,      42
17853.1  ,      45
17877.5  ,      40
17901.9  ,      40
17926.3  ,      51
17950.6  ,      47
17975.0  ,      36
17999.4  ,      38
18023.8  ,      43
18048.2  ,      63
18072.6  ,      56
18097.0  ,      63
18121.4  ,      79
18145.8  ,      81
18170.2  ,     104
18194.6  ,     141
18219.0  ,     172
18243.4  ,     200
18267.8  ,     194
18292.2  ,     182
18316.6  ,     206
18341.0  ,     189
18365.4  ,     166
18389.8  ,     119
18414.1  ,     112
18438.5  ,      97
18462.9  ,      52
18487.3  ,      47
18511.7  ,      34
18536.1  ,      19
18560.5  ,      23
18584.9  ,      19
18609.3  ,      17
18633.7  ,       9
18658.1  ,      11
18682.5  ,      16
18706.9  ,      14
18731.3  ,      11
18755.7  ,      11
18780.1  ,      10
18804.5  ,       9
18828.9  ,      20
18853.3  ,      17
18877.6  ,      13
18902.0  ,      14
18926.4  ,      10
18950.8  ,      19
18975.2  ,      20
18999.6  ,      12
19024.0  ,      20
19048.4  ,      19
19072.8  ,      11
19097.2  ,      25
19121.6  ,      17
19146.0  ,      24
19170.4  ,      20
19194.8  ,      22
19219.2  ,      22
19243.6  ,      18
19268.0  ,      18
19292.4  ,      26
19316.7  ,      28
19341.1  ,      28
19365.5  ,      32
19389.9  ,      24
19414.3  ,      28
19438.7  ,      26
19463.1  ,      29
19487.5  ,      40
19511.9  ,      55
19536.3  ,      42
19560.7  ,      54
19585.1  ,      37
19609.5  ,      61
19633.9  ,      58
19658.3  ,      39
19682.7  ,      59
19707.1  ,      53
19731.5  ,      38
19755.9  ,      63
19780.2  ,      49
19804.6  ,      59
19829.0  ,      65
19853.4  ,      70
19877.8  ,      46
19902.2  ,      55
19926.6  ,      59
19951.0  ,      52
19975.4  ,      44
19999.8  ,      44
20024.2  ,      66
20048.6  ,      49
20073.0  ,      51
20097.4  ,      43
20121.8  ,      39
20146.2  ,      26
20170.6  ,      33
20195.0  ,      40
20219.3  ,      38
20243.7  ,      26
20268.1  ,      31
20292.5  ,      31
20316.9  ,      33
20341.3  ,      37
20365.7  ,      38
20390.1  ,      29
20414.5  ,      27
20438.9  ,      27
20463.3  ,      29
20487.7  ,      18
20512.1  ,      25
20536.5  ,      26
20560.9  ,      21
20585.3  ,      26
20609.7  ,      17
20634.1  ,      26
20658.5  ,      21
20682.8  ,      22
20707.2  ,      21
20731.6  ,      22
20756.0  ,      15
20780.4  ,      11
20804.8  ,      17
20829.2  ,      19
20853.6  ,      16
20878.0  ,      17
20902.4  ,       9
20926.8  ,      11
20951.2  ,      11
20975.6  ,      11
21000.0  ,       6
21024.4  ,      13
21048.8  ,      13
21073.2  ,       5
21097.6  ,       9
21122.0  ,      14
21146.3  ,      14
21170.7  ,      12
21195.1  ,      14
21219.5  ,      11
21243.9  ,      21
21268.3  ,      22
21292.7  ,      18
21317.1  ,      31
21341.5  ,      37
21365.9  ,      39
21390.3  ,      44
21414.7  ,      37
21439.1  ,      49
21463.5  ,      39
21487.9  ,      29
21512.3  ,      33
21536.7  ,      24
21561.1  ,      19
21585.4  ,      17
21609.8  ,      14
21634.2  ,      10
21658.6  ,      13
21683.0  ,      10
21707.4  ,       4
21731.8  ,       5
21756.2  ,       5
21780.6  ,       4
21805.0  ,       2
21829.4  ,       7
21853.8  ,       1
21878.2  ,       4
21902.6  ,       6
21927.0  ,       5
21951.4  ,       6
21975.8  ,      10
22000.2  ,       8
22024.6  ,       9
22048.9  ,       9
22073.3  ,      12
22097.7  ,      10
22122.1  ,      15
22146.5  ,      16
22170.9  ,      13
22195.3  ,      16
22219.7  ,       7
22244.1  ,      10
22268.5  ,       4
22292.9  ,       7
22317.3  ,       9
22341.7  ,       7
22366.1  ,       7
22390.5  ,       8
22414.9  ,       5
22439.3  ,       5
22463.7  ,       6
22488.0  ,       6
22512.4  ,       5
22536.8  ,       3
22561.2  ,       6
22585.6  ,       7
22610.0  ,       1
22634.4  ,       5
22658.8  ,       7
22683.2  ,       1
22707.6  ,       3
22732.0  ,       2
22756.4  ,       2
22780.8  ,       5
22805.2  ,       6
22829.6  ,       5
22854.0  ,       4
22878.4  ,       1
22902.8  ,       5
22927.2  ,       3
22951.5  ,       3
22975.9  ,       3
23000.3  ,       3
23024.7  ,       5
23049.1  ,       3
23073.5  ,       6
23097.9  ,       5
23122.3  ,       5
23146.7  ,       5
23171.1  ,       4
23195.5  ,       1
23219.9  ,       3
23244.3  ,       3
23268.7  ,       4
23293.1  ,       1
23317.5  ,       3
23341.9  ,       8
23366.3  ,       4
23390.7  ,       3
23415.0  ,       6
23439.4  ,       6
23463.8  ,       5
23488.2  ,       3
23512.6  ,       2
23537.0  ,       3
23561.4  ,       5
23585.8  ,       4
23610.2  ,       4
23634.6  ,       4
23659.0  ,       8
23683.4  ,       6
23707.8  ,       3
23732.2  ,       6
23756.6  ,       2
23781.0  ,       4
23805.4  ,       4
23829.8  ,       6
23854.1  ,       3
23878.5  ,       4
23902.9  ,       2
23927.3  ,       5
23951.7  ,       3
23976.1  ,       3
24000.5  ,       2
24024.9  ,       2
24049.3  ,       3
24073.7  ,       7
24098.1  ,       1
24122.5  ,       3
24146.9  ,       1
24171.3  ,       1
24195.7  ,       2
24220.1  ,       0
24244.5  ,       4
24268.9  ,       6
24293.3  ,       1
24317.6  ,       1
24342.0  ,       3
24366.4  ,       2
24390.8  ,       2
24415.2  ,       1
24439.6  ,       5
24464.0  ,       1
24488.4  ,       2
24512.8  ,       2
24537.2  ,       6
24561.6  ,       2
24586.0  ,       3
24610.4  ,       6
24634.8  ,       1
24659.2  ,       6
24683.6  ,       2
24708.0  ,       1
24732.4  ,       3
24756.7  ,       5
24781.1  ,       2
24805.5  ,       1
24829.9  ,       2
24854.3  ,       3
24878.7  ,       3
24903.1  ,       3
24927.5  ,       8
24951.9  ,       5
24976.3  ,       5
25000.7  ,       1
25025.1  ,       7
25049.5  ,       7
25073.9  ,       4
25098.3  ,       3
25122.7  ,       0
25147.1  ,       4
25171.5  ,       1
25195.9  ,       7
25220.2  ,       2
25244.6  ,       5
25269.0  ,       5
25293.4  ,       4
25317.8  ,       5
25342.2  ,       7
25366.6  ,       5
25391.0  ,       8
25415.4  ,       4
25439.8  ,   10888
