"Target: APXS_Drill_Site_Raster_Integration_Site6, Contains DAT files: APB_417939247ESC02300060000_______M2.DAT"
 5805.7  ,      69
 5830.1  ,      75
 5854.5  ,      78
 5878.9  ,     106
 5903.3  ,      92
 5927.8  ,     101
 5952.2  ,      79
 5976.6  ,      72
 6001.0  ,      71
 6025.4  ,      49
 6049.8  ,      64
 6074.3  ,      61
 6098.7  ,      83
 6123.1  ,      78
 6147.5  ,     105
 6171.9  ,     107
 6196.3  ,     168
 6220.8  ,     322
 6245.2  ,     643
 6269.6  ,    1208
 6294.0  ,    2197
 6318.4  ,    3438
 6342.8  ,    4689
 6367.3  ,    5654
 6391.7  ,    5724
 6416.1  ,    5050
 6440.5  ,    3991
 6464.9  ,    2694
 6489.3  ,    1637
 6513.8  ,     763
 6538.2  ,     384
 6562.6  ,     127
 6587.0  ,      61
 6611.4  ,      40
 6635.8  ,      37
 6660.3  ,      20
 6684.7  ,      24
 6709.1  ,      29
 6733.5  ,      38
 6757.9  ,      26
 6782.3  ,      32
 6806.8  ,      41
 6831.2  ,      34
 6855.6  ,      84
 6880.0  ,     101
 6904.4  ,     159
 6928.8  ,     280
 6953.3  ,     411
 6977.7  ,     586
 7002.1  ,     819
 7026.5  ,     908
 7050.9  ,     888
 7075.3  ,     824
 7099.8  ,     611
 7124.2  ,     388
 7148.6  ,     264
 7173.0  ,     138
 7197.4  ,      69
 7221.8  ,      36
 7246.2  ,      25
 7270.7  ,      16
 7295.1  ,       8
 7319.5  ,      14
 7343.9  ,      17
 7368.3  ,      16
 7392.7  ,      23
 7417.2  ,      28
 7441.6  ,      39
 7466.0  ,      29
 7490.4  ,      29
 7514.8  ,      32
 7539.2  ,      15
 7563.7  ,      16
 7588.1  ,      13
 7612.5  ,      15
 7636.9  ,       8
 7661.3  ,      14
 7685.7  ,      10
 7710.2  ,       4
 7734.6  ,       7
 7759.0  ,      11
 7783.4  ,      13
 7807.8  ,      18
 7832.2  ,      10
 7856.7  ,      10
 7881.1  ,      12
 7905.5  ,       9
 7929.9  ,      12
 7954.3  ,      18
 7978.7  ,       8
 8003.2  ,      11
 8027.6  ,       9
 8052.0  ,      14
 8076.4  ,      10
 8100.8  ,       9
 8125.2  ,       9
 8149.7  ,      11
 8174.1  ,      11
 8198.5  ,      21
 8222.9  ,      16
 8247.3  ,      15
 8271.7  ,      19
 8296.2  ,      14
 8320.6  ,      13
 8345.0  ,      16
 8369.4  ,      18
 8393.8  ,      16
 8418.2  ,      15
 8442.7  ,       9
 8467.1  ,      20
 8491.5  ,      18
 8515.9  ,      46
 8540.3  ,      35
 8564.7  ,      62
 8589.2  ,      75
 8613.6  ,      60
 8638.0  ,      68
 8662.4  ,      58
 8686.8  ,      50
 8711.2  ,      30
 8735.7  ,      23
 8760.1  ,      20
 8784.5  ,      15
 8808.9  ,      10
 8833.3  ,       8
 8857.7  ,      14
 8882.1  ,       5
 8906.6  ,      10
 8931.0  ,       3
 8955.4  ,       7
 8979.8  ,       7
 9004.2  ,      12
 9028.6  ,      11
 9053.1  ,      10
 9077.5  ,      17
 9101.9  ,      10
 9126.3  ,       6
 9150.7  ,       9
 9175.1  ,      10
 9199.6  ,      13
 9224.0  ,      13
 9248.4  ,      12
 9272.8  ,      12
 9297.2  ,       9
 9321.6  ,      11
 9346.1  ,      15
 9370.5  ,      11
 9394.9  ,       7
 9419.3  ,      10
 9443.7  ,       9
 9468.1  ,       7
 9492.6  ,       7
 9517.0  ,       8
 9541.4  ,      23
 9565.8  ,      25
 9590.2  ,      19
 9614.6  ,      21
 9639.1  ,      11
 9663.5  ,      10
 9687.9  ,      16
 9712.3  ,      11
 9736.7  ,      10
 9761.1  ,      14
 9785.6  ,      13
 9810.0  ,      14
 9834.4  ,      22
 9858.8  ,      20
 9883.2  ,      14
 9907.6  ,      12
 9932.1  ,      12
 9956.5  ,       7
 9980.9  ,       8
10005.3  ,       9
10029.7  ,      10
10054.1  ,       8
10078.6  ,       9
10103.0  ,       5
10127.4  ,       7
10151.8  ,      11
10176.2  ,      11
10200.6  ,      11
10225.1  ,      11
10249.5  ,       8
10273.9  ,       8
10298.3  ,       9
10322.7  ,       8
10347.1  ,       4
10371.6  ,      11
10396.0  ,       5
10420.4  ,       8
10444.8  ,       6
10469.2  ,       7
10493.6  ,      14
10518.0  ,      11
10542.5  ,       7
10566.9  ,       8
10591.3  ,       5
10615.7  ,      14
10640.1  ,      10
10664.5  ,       7
10689.0  ,      10
10713.4  ,       8
10737.8  ,      12
10762.2  ,       6
10786.6  ,      10
10811.0  ,       7
10835.5  ,      10
10859.9  ,       6
10884.3  ,      12
10908.7  ,      11
10933.1  ,      13
10957.5  ,      18
10982.0  ,       8
11006.4  ,       7
11030.8  ,       8
11055.2  ,       9
11079.6  ,       9
11104.0  ,      11
11128.5  ,       9
11152.9  ,      10
11177.3  ,      10
11201.7  ,       9
11226.1  ,       6
11250.5  ,       9
11275.0  ,       5
11299.4  ,       7
11323.8  ,      11
11348.2  ,      11
11372.6  ,      13
11397.0  ,       8
11421.5  ,      14
11445.9  ,       8
11470.3  ,      10
11494.7  ,      14
11519.1  ,      17
11543.5  ,      19
11568.0  ,      20
11592.4  ,      14
11616.8  ,      16
11641.2  ,      13
11665.6  ,      15
11690.0  ,      10
11714.5  ,      12
11738.9  ,      16
11763.3  ,      22
11787.7  ,      10
11812.1  ,      12
11836.5  ,       7
11861.0  ,      14
11885.4  ,      15
11909.8  ,      21
11934.2  ,      12
11958.6  ,      14
11983.0  ,      20
12007.5  ,      22
12031.9  ,      15
12056.3  ,      16
12080.7  ,      25
12105.1  ,      30
12129.5  ,      29
12153.9  ,      24
12178.4  ,      17
12202.8  ,      19
12227.2  ,      22
12251.6  ,      17
12276.0  ,      11
12300.4  ,      17
12324.9  ,      12
12349.3  ,       8
12373.7  ,      22
12398.1  ,      13
12422.5  ,      13
12446.9  ,      16
12471.4  ,      16
12495.8  ,      22
12520.2  ,       5
12544.6  ,      14
12569.0  ,      12
12593.4  ,      11
12617.9  ,      19
12642.3  ,      12
12666.7  ,      16
12691.1  ,      21
12715.5  ,      17
12739.9  ,      21
12764.4  ,      17
12788.8  ,      13
12813.2  ,      19
12837.6  ,      27
12862.0  ,      25
12886.4  ,      22
12910.9  ,      24
12935.3  ,      27
12959.7  ,      19
12984.1  ,      32
13008.5  ,      29
13032.9  ,      30
13057.4  ,      40
13081.8  ,      44
13106.2  ,      37
13130.6  ,      42
13155.0  ,      37
13179.4  ,      42
13203.9  ,      51
13228.3  ,      58
13252.7  ,      56
13277.1  ,      66
13301.5  ,      80
13325.9  ,     101
13350.4  ,     103
13374.8  ,     104
13399.2  ,     125
13423.6  ,     119
13448.0  ,     127
13472.4  ,     111
13496.9  ,     112
13521.3  ,     126
13545.7  ,     144
13570.1  ,     118
13594.5  ,     125
13618.9  ,     112
13643.4  ,     108
13667.8  ,     109
13692.2  ,      93
13716.6  ,      88
13741.0  ,      93
13765.4  ,      77
13789.8  ,      71
13814.3  ,      56
13838.7  ,      48
13863.1  ,      48
13887.5  ,      47
13911.9  ,      34
13936.3  ,      46
13960.8  ,      52
13985.2  ,      48
14009.6  ,      45
14034.0  ,      82
14058.4  ,      76
14082.8  ,      86
14107.3  ,      93
14131.7  ,     131
14156.1  ,     118
14180.5  ,     170
14204.9  ,     168
14229.3  ,     192
14253.8  ,     204
14278.2  ,     235
14302.6  ,     233
14327.0  ,     161
14351.4  ,     170
14375.8  ,     121
14400.3  ,      77
14424.7  ,      68
14449.1  ,      35
14473.5  ,      28
14497.9  ,      18
14522.3  ,      23
14546.8  ,      13
14571.2  ,      14
14595.6  ,      13
14620.0  ,      11
14644.4  ,      12
14668.8  ,      10
14693.3  ,      14
14717.7  ,       9
14742.1  ,      12
14766.5  ,      16
14790.9  ,      12
14815.3  ,      14
14839.8  ,      12
14864.2  ,      17
14888.6  ,      27
14913.0  ,      14
14937.4  ,      17
14961.8  ,      13
14986.3  ,      24
15010.7  ,      19
15035.1  ,      20
15059.5  ,      17
15083.9  ,      16
15108.3  ,      23
15132.8  ,      13
15157.2  ,      18
15181.6  ,      10
15206.0  ,      16
15230.4  ,      21
15254.8  ,      22
15279.3  ,      14
15303.7  ,      13
15328.1  ,      22
15352.5  ,      26
15376.9  ,      26
15401.3  ,      35
15425.8  ,      33
15450.2  ,      34
15474.6  ,      37
15499.0  ,      50
15523.4  ,      59
15547.8  ,      71
15572.2  ,      97
15596.7  ,     150
15621.1  ,     184
15645.5  ,     221
15669.9  ,     252
15694.3  ,     284
15718.7  ,     309
15743.2  ,     342
15767.6  ,     349
15792.0  ,     345
15816.4  ,     309
15840.8  ,     268
15865.2  ,     193
15889.7  ,     173
15914.1  ,     102
15938.5  ,      92
15962.9  ,      63
15987.3  ,      80
16011.7  ,      52
16036.2  ,      60
16060.6  ,      49
16085.0  ,      46
16109.4  ,      59
16133.8  ,      48
16158.2  ,      53
16182.7  ,      55
16207.1  ,      51
16231.5  ,      61
16255.9  ,      61
16280.3  ,      49
16304.7  ,      74
16329.2  ,      76
16353.6  ,      52
16378.0  ,      71
16402.4  ,      66
16426.8  ,      62
16451.2  ,      56
16475.7  ,      57
16500.1  ,      66
16524.5  ,      57
16548.9  ,      62
16573.3  ,      70
16597.7  ,      55
16622.2  ,      89
16646.6  ,      71
16671.0  ,      78
16695.4  ,      65
16719.8  ,      87
16744.2  ,      96
16768.7  ,      89
16793.1  ,      83
16817.5  ,     102
16841.9  ,      97
16866.3  ,     122
16890.7  ,     119
16915.2  ,     107
16939.6  ,     128
16964.0  ,     162
16988.4  ,     151
17012.8  ,     180
17037.2  ,     139
17061.7  ,     162
17086.1  ,     159
17110.5  ,     167
17134.9  ,     162
17159.3  ,     168
17183.7  ,     176
17208.1  ,     181
17232.6  ,     174
17257.0  ,     168
17281.4  ,     171
17305.8  ,     146
17330.2  ,     140
17354.6  ,     144
17379.1  ,     140
17403.5  ,     106
17427.9  ,      90
17452.3  ,      84
17476.7  ,      82
17501.1  ,      66
17525.6  ,      71
17550.0  ,      67
17574.4  ,      86
17598.8  ,      94
17623.2  ,      88
17647.6  ,      97
17672.1  ,      97
17696.5  ,      80
17720.9  ,      96
17745.3  ,      75
17769.7  ,      63
17794.1  ,      46
17818.6  ,      57
17843.0  ,      55
17867.4  ,      29
17891.8  ,      45
17916.2  ,      44
17940.6  ,      38
17965.1  ,      35
17989.5  ,      28
18013.9  ,      39
18038.3  ,      40
18062.7  ,      32
18087.1  ,      42
18111.6  ,      39
18136.0  ,      62
18160.4  ,      83
18184.8  ,     116
18209.2  ,     128
18233.6  ,     134
18258.1  ,     166
18282.5  ,     190
18306.9  ,     170
18331.3  ,     181
18355.7  ,     133
18380.1  ,     127
18404.6  ,      84
18429.0  ,      75
18453.4  ,      62
18477.8  ,      32
18502.2  ,      25
18526.6  ,      26
18551.1  ,      23
18575.5  ,      16
18599.9  ,      13
18624.3  ,      12
18648.7  ,       9
18673.1  ,       7
18697.6  ,      12
18722.0  ,      15
18746.4  ,       8
18770.8  ,      15
18795.2  ,      17
18819.6  ,      12
18844.0  ,       4
18868.5  ,      11
18892.9  ,      10
18917.3  ,      13
18941.7  ,      10
18966.1  ,      12
18990.5  ,      18
19015.0  ,       8
19039.4  ,      11
19063.8  ,      12
19088.2  ,      13
19112.6  ,      25
19137.0  ,      16
19161.5  ,       9
19185.9  ,      11
19210.3  ,      18
19234.7  ,      15
19259.1  ,      21
19283.5  ,      17
19308.0  ,      13
19332.4  ,      14
19356.8  ,      17
19381.2  ,      22
19405.6  ,      25
19430.0  ,      27
19454.5  ,      21
19478.9  ,      25
19503.3  ,      27
19527.7  ,      24
19552.1  ,      27
19576.5  ,      35
19601.0  ,      28
19625.4  ,      33
19649.8  ,      35
19674.2  ,      41
19698.6  ,      32
19723.0  ,      51
19747.5  ,      48
19771.9  ,      38
19796.3  ,      36
19820.7  ,      39
19845.1  ,      28
19869.5  ,      35
19894.0  ,      34
19918.4  ,      24
19942.8  ,      40
19967.2  ,      38
19991.6  ,      33
20016.0  ,      36
20040.5  ,      36
20064.9  ,      31
20089.3  ,      26
20113.7  ,      33
20138.1  ,      29
20162.5  ,      24
20187.0  ,      33
20211.4  ,      27
20235.8  ,      22
20260.2  ,      28
20284.6  ,      17
20309.0  ,      21
20333.5  ,      22
20357.9  ,      26
20382.3  ,      24
20406.7  ,      20
20431.1  ,      27
20455.5  ,      17
20479.9  ,      16
20504.4  ,      22
20528.8  ,      18
20553.2  ,      18
20577.6  ,      26
20602.0  ,      13
20626.4  ,      15
20650.9  ,      20
20675.3  ,      10
20699.7  ,      10
20724.1  ,       8
20748.5  ,      13
20772.9  ,      10
20797.4  ,      16
20821.8  ,      14
20846.2  ,      13
20870.6  ,      10
20895.0  ,      17
20919.4  ,       4
20943.9  ,       7
20968.3  ,      11
20992.7  ,      11
21017.1  ,       6
21041.5  ,       9
21065.9  ,      12
21090.4  ,       5
21114.8  ,       5
21139.2  ,       9
21163.6  ,       7
21188.0  ,       8
21212.4  ,      14
21236.9  ,      10
21261.3  ,       9
21285.7  ,      21
21310.1  ,      14
21334.5  ,      23
21358.9  ,      27
21383.4  ,      36
21407.8  ,      23
21432.2  ,      37
21456.6  ,      38
21481.0  ,      25
21505.4  ,      25
21529.9  ,      26
21554.3  ,      19
21578.7  ,      16
21603.1  ,      14
21627.5  ,       5
21651.9  ,       7
21676.4  ,       9
21700.8  ,       7
21725.2  ,       5
21749.6  ,       6
21774.0  ,       1
21798.4  ,       2
21822.9  ,       4
21847.3  ,       4
21871.7  ,       3
21896.1  ,       7
21920.5  ,      11
21944.9  ,       5
21969.4  ,       7
21993.8  ,      10
22018.2  ,      10
22042.6  ,       7
22067.0  ,       9
22091.4  ,      10
22115.8  ,      11
22140.3  ,      11
22164.7  ,      10
22189.1  ,       9
22213.5  ,      10
22237.9  ,      12
22262.3  ,       5
22286.8  ,       7
22311.2  ,       8
22335.6  ,       6
22360.0  ,       5
22384.4  ,       5
22408.8  ,       1
22433.3  ,       6
22457.7  ,       7
22482.1  ,       6
22506.5  ,       3
22530.9  ,       3
22555.3  ,       2
22579.8  ,       5
22604.2  ,       3
22628.6  ,       6
22653.0  ,       4
22677.4  ,       4
22701.8  ,       4
22726.3  ,       5
22750.7  ,       7
22775.1  ,       3
22799.5  ,       4
22823.9  ,       4
22848.3  ,       4
22872.8  ,       3
22897.2  ,       4
22921.6  ,       4
22946.0  ,       1
22970.4  ,       5
22994.8  ,       6
23019.3  ,       5
23043.7  ,       4
23068.1  ,       6
23092.5  ,       2
23116.9  ,       4
23141.3  ,       6
23165.8  ,       3
23190.2  ,       3
23214.6  ,       3
23239.0  ,       9
23263.4  ,       7
23287.8  ,       1
23312.3  ,       2
23336.7  ,       6
23361.1  ,       8
23385.5  ,       8
23409.9  ,       8
23434.3  ,       5
23458.8  ,       4
23483.2  ,       2
23507.6  ,       2
23532.0  ,       5
23556.4  ,       1
23580.8  ,       2
23605.3  ,       9
23629.7  ,       3
23654.1  ,       6
23678.5  ,       5
23702.9  ,       3
23727.3  ,       5
23751.8  ,       5
23776.2  ,       4
23800.6  ,       2
23825.0  ,       1
23849.4  ,       6
23873.8  ,       2
23898.2  ,       3
23922.7  ,       4
23947.1  ,       3
23971.5  ,       3
23995.9  ,       4
24020.3  ,       5
24044.7  ,       2
24069.2  ,       5
24093.6  ,       3
24118.0  ,       1
24142.4  ,       3
24166.8  ,       4
24191.2  ,       5
24215.7  ,       1
24240.1  ,       7
24264.5  ,       4
24288.9  ,       5
24313.3  ,       5
24337.7  ,       2
24362.2  ,       3
24386.6  ,       6
24411.0  ,       3
24435.4  ,       3
24459.8  ,       3
24484.2  ,       5
24508.7  ,       3
24533.1  ,       5
24557.5  ,       5
24581.9  ,       1
24606.3  ,       5
24630.7  ,       6
24655.2  ,       2
24679.6  ,       6
24704.0  ,       5
24728.4  ,       5
24752.8  ,       2
24777.2  ,       8
24801.7  ,       2
24826.1  ,       4
24850.5  ,       2
24874.9  ,       3
24899.3  ,       6
24923.7  ,       3
24948.2  ,       5
24972.6  ,       6
24997.0  ,       6
25021.4  ,       4
25045.8  ,       2
25070.2  ,       2
25094.7  ,       7
25119.1  ,       2
25143.5  ,       4
25167.9  ,       8
25192.3  ,       9
25216.7  ,       1
25241.2  ,       5
25265.6  ,       7
25290.0  ,       8
25314.4  ,       5
25338.8  ,       7
25363.2  ,       2
25387.7  ,       3
25412.1  ,       1
25436.5  ,       3
25460.9  ,   13373
