"Target: APXS_Drill_Site_Raster_Integration_Site2, Contains DAT files: APB_417933127ESC02300060000_______M2.DAT"
12766.5  ,      10
12790.9  ,      16
12815.3  ,      13
12839.8  ,      22
12864.2  ,      25
12888.6  ,      23
12913.0  ,      24
12937.4  ,      12
12961.8  ,      22
12986.3  ,      18
13010.7  ,      26
13035.1  ,      22
13059.5  ,      35
13083.9  ,      39
13108.3  ,      34
13132.8  ,      42
13157.2  ,      41
13181.6  ,      40
13206.0  ,      44
13230.4  ,      51
13254.8  ,      46
13279.3  ,      55
13303.7  ,      56
13328.1  ,      69
13352.5  ,      68
13376.9  ,      70
13401.3  ,     103
13425.8  ,      86
13450.2  ,      89
13474.6  ,      90
13499.0  ,      96
13523.4  ,      82
13547.8  ,      81
13572.2  ,      78
13596.7  ,      87
13621.1  ,      67
13645.5  ,      73
13669.9  ,      78
13694.3  ,      64
13718.7  ,      62
13743.2  ,      62
13767.6  ,      55
13792.0  ,      45
13816.4  ,      35
13840.8  ,      50
13865.2  ,      33
13889.7  ,      33
13914.1  ,      40
13938.5  ,      29
13962.9  ,      36
13987.3  ,      35
14011.7  ,      44
14036.2  ,      52
14060.6  ,      39
14085.0  ,      63
14109.4  ,      68
14133.8  ,      79
14158.2  ,     101
14182.7  ,      92
14207.1  ,     115
14231.5  ,     120
14255.9  ,     115
14280.3  ,     115
14304.7  ,     127
14329.2  ,      90
14353.6  ,      89
14378.0  ,      75
14402.4  ,      70
14426.8  ,      53
14451.2  ,      38
14475.7  ,      34
14500.1  ,      26
14524.5  ,      15
14548.9  ,      12
14573.3  ,      11
14597.7  ,       9
14622.2  ,       9
14646.6  ,      12
14671.0  ,      12
14695.4  ,      11
14719.8  ,       6
14744.2  ,      16
14768.6  ,      10
14793.1  ,      16
14817.5  ,      10
14841.9  ,      21
14866.3  ,      10
14890.7  ,      13
14915.1  ,       7
14939.6  ,       8
14964.0  ,      14
14988.4  ,      16
15012.8  ,      16
15037.2  ,      21
15061.6  ,      12
15086.1  ,      16
15110.5  ,      20
15134.9  ,       8
15159.3  ,      11
15183.7  ,      23
15208.1  ,      15
15232.6  ,      17
15257.0  ,      13
15281.4  ,       8
15305.8  ,      19
15330.2  ,      23
15354.6  ,      15
15379.1  ,      23
15403.5  ,      14
15427.9  ,      20
15452.3  ,      14
15476.7  ,      45
15501.1  ,      50
15525.6  ,      74
15550.0  ,      85
15574.4  ,     108
15598.8  ,     149
15623.2  ,     185
15647.6  ,     209
15672.1  ,     240
15696.5  ,     251
15720.9  ,     286
15745.3  ,     308
15769.7  ,     307
15794.1  ,     275
15818.6  ,     260
15843.0  ,     211
15867.4  ,     162
15891.8  ,     120
15916.2  ,     113
15940.6  ,      86
15965.0  ,      61
15989.5  ,      51
16013.9  ,      39
16038.3  ,      43
16062.7  ,      43
16087.1  ,      38
16111.5  ,      40
16136.0  ,      43
16160.4  ,      38
16184.8  ,      41
16209.2  ,      44
16233.6  ,      42
16258.0  ,      36
16282.5  ,      65
16306.9  ,      46
16331.3  ,      49
16355.7  ,      43
16380.1  ,      45
16404.5  ,      30
16429.0  ,      32
16453.4  ,      45
16477.8  ,      39
16502.2  ,      44
16526.6  ,      35
16551.0  ,      62
16575.5  ,      48
16599.9  ,      40
16624.3  ,      54
16648.7  ,      47
16673.1  ,      66
16697.5  ,      50
16722.0  ,      54
16746.4  ,      67
16770.8  ,      78
16795.2  ,      71
16819.6  ,      68
16844.0  ,      68
16868.5  ,      86
16892.9  ,      95
16917.3  ,      85
16941.7  ,      77
16966.1  ,     115
16990.5  ,      97
17015.0  ,     100
17039.4  ,     105
17063.8  ,      99
17088.2  ,      92
17112.6  ,      94
17137.0  ,     116
17161.4  ,     102
17185.9  ,     120
17210.3  ,     116
17234.7  ,     106
17259.1  ,     108
17283.5  ,     110
17307.9  ,      94
17332.4  ,      99
17356.8  ,      83
17381.2  ,      76
17405.6  ,      85
17430.0  ,      79
17454.4  ,      59
17478.9  ,      71
17503.3  ,      50
17527.7  ,      62
17552.1  ,      66
17576.5  ,      73
17600.9  ,      77
17625.4  ,      72
17649.8  ,      82
17674.2  ,      70
17698.6  ,      72
17723.0  ,      55
17747.4  ,      44
17771.9  ,      59
17796.3  ,      41
17820.7  ,      44
17845.1  ,      29
17869.5  ,      37
17893.9  ,      28
17918.4  ,      28
17942.8  ,      30
17967.2  ,      28
17991.6  ,      24
18016.0  ,      31
18040.4  ,      27
18064.9  ,      32
18089.3  ,      36
18113.7  ,      39
18138.1  ,      48
18162.5  ,      60
18186.9  ,      48
18211.4  ,      94
18235.8  ,      92
18260.2  ,     108
18284.6  ,      99
18309.0  ,     120
18333.4  ,     100
18357.8  ,      90
18382.3  ,      91
18406.7  ,      74
18431.1  ,      54
18455.5  ,      41
18479.9  ,      27
18504.3  ,      25
18528.8  ,      18
18553.2  ,      14
18577.6  ,      16
18602.0  ,      10
18626.4  ,      12
18650.8  ,       9
18675.3  ,      10
18699.7  ,       4
18724.1  ,       4
18748.5  ,       8
18772.9  ,      10
18797.3  ,      13
18821.8  ,      10
18846.2  ,       5
18870.6  ,      10
18895.0  ,       8
18919.4  ,       4
18943.8  ,      10
18968.3  ,      19
18992.7  ,      10
19017.1  ,       8
19041.5  ,      14
19065.9  ,       9
19090.3  ,      13
19114.8  ,      10
19139.2  ,      16
19163.6  ,      13
19188.0  ,      10
19212.4  ,      18
19236.8  ,      12
19261.3  ,      11
19285.7  ,       8
19310.1  ,       9
19334.5  ,      21
19358.9  ,      20
19383.3  ,      18
19407.8  ,      22
19432.2  ,      23
19456.6  ,      19
19481.0  ,      21
19505.4  ,      15
19529.8  ,      17
19554.2  ,      29
19578.7  ,      22
19603.1  ,      26
19627.5  ,      27
19651.9  ,      24
19676.3  ,      32
19700.7  ,      31
19725.2  ,      29
19749.6  ,      26
19774.0  ,      25
19798.4  ,      28
19822.8  ,      30
19847.2  ,      13
19871.7  ,      23
19896.1  ,      27
19920.5  ,      27
19944.9  ,      16
19969.3  ,      25
19993.7  ,      24
20018.2  ,      30
20042.6  ,      24
20067.0  ,      20
20091.4  ,      12
20115.8  ,      15
20140.2  ,      26
20164.7  ,      17
20189.1  ,      16
20213.5  ,      12
20237.9  ,      23
20262.3  ,      15
20286.7  ,      13
20311.2  ,      11
20335.6  ,      20
20360.0  ,      23
20384.4  ,       8
20408.8  ,      10
20433.2  ,      15
20457.7  ,      16
20482.1  ,      21
20506.5  ,      11
20530.9  ,      15
20555.3  ,      15
20579.7  ,      14
20604.2  ,      13
20628.6  ,      13
20653.0  ,      14
20677.4  ,      14
20701.8  ,       9
20726.2  ,      11
20750.6  ,      10
20775.1  ,      12
20799.5  ,      11
20823.9  ,      10
20848.3  ,      10
20872.7  ,       7
20897.1  ,      10
20921.6  ,       8
20946.0  ,       5
20970.4  ,      12
20994.8  ,      11
21019.2  ,       5
21043.6  ,      11
21068.1  ,       7
21092.5  ,       6
21116.9  ,      13
21141.3  ,       5
21165.7  ,       9
21190.1  ,       8
21214.6  ,       9
21239.0  ,      11
21263.4  ,      13
21287.8  ,      12
21312.2  ,      15
21336.6  ,      18
21361.1  ,      24
21385.5  ,      17
21409.9  ,      15
21434.3  ,      19
21458.7  ,      22
21483.1  ,      26
21507.6  ,      17
21532.0  ,      11
21556.4  ,      19
21580.8  ,      15
21605.2  ,      14
21629.6  ,       9
21654.1  ,       9
21678.5  ,       5
21702.9  ,       8
21727.3  ,       3
21751.7  ,       7
21776.1  ,       3
21800.6  ,       5
21825.0  ,       2
21849.4  ,       9
21873.8  ,       5
21898.2  ,       9
21922.6  ,       3
21947.0  ,       5
21971.5  ,       2
21995.9  ,       3
22020.3  ,       3
22044.7  ,       6
22069.1  ,      10
22093.5  ,       5
22118.0  ,       8
22142.4  ,       6
22166.8  ,       7
22191.2  ,       9
22215.6  ,       3
22240.0  ,       6
22264.5  ,       3
22288.9  ,       5
22313.3  ,       5
22337.7  ,       5
22362.1  ,      11
22386.5  ,       7
22411.0  ,       2
22435.4  ,       7
22459.8  ,       4
22484.2  ,       2
22508.6  ,       5
22533.0  ,       2
22557.5  ,       5
22581.9  ,       5
22606.3  ,       3
22630.7  ,       4
22655.1  ,       7
22679.5  ,       3
22704.0  ,       2
22728.4  ,      10
22752.8  ,       3
22777.2  ,       3
22801.6  ,       0
22826.0  ,       3
22850.5  ,       2
22874.9  ,       5
22899.3  ,       4
22923.7  ,       3
22948.1  ,       5
22972.5  ,       5
22997.0  ,       1
23021.4  ,       7
23045.8  ,       5
23070.2  ,       6
23094.6  ,       1
23119.0  ,       1
23143.4  ,       4
23167.9  ,       6
23192.3  ,       4
23216.7  ,       4
23241.1  ,       6
23265.5  ,       5
23289.9  ,       7
23314.4  ,       6
23338.8  ,       1
23363.2  ,       5
23387.6  ,       2
23412.0  ,       3
23436.4  ,       2
23460.9  ,       3
23485.3  ,       5
23509.7  ,      10
23534.1  ,       5
23558.5  ,       5
23582.9  ,       0
23607.4  ,       5
23631.8  ,       2
23656.2  ,       1
23680.6  ,       5
23705.0  ,       3
23729.4  ,       6
23753.9  ,       4
23778.3  ,       2
23802.7  ,       2
23827.1  ,       7
23851.5  ,       4
23875.9  ,       6
23900.4  ,       4
23924.8  ,       1
23949.2  ,       3
23973.6  ,       3
23998.0  ,       4
24022.4  ,       5
24046.9  ,       2
24071.3  ,       3
24095.7  ,       5
24120.1  ,       4
24144.5  ,       4
24168.9  ,       6
24193.4  ,       3
24217.8  ,       0
24242.2  ,       4
24266.6  ,       3
24291.0  ,       5
24315.4  ,       2
24339.8  ,       3
24364.3  ,       5
24388.7  ,       2
24413.1  ,       3
24437.5  ,       0
24461.9  ,       1
24486.3  ,       4
24510.8  ,       2
24535.2  ,       2
24559.6  ,       6
24584.0  ,       3
24608.4  ,       4
24632.8  ,       3
24657.3  ,       5
24681.7  ,       1
24706.1  ,       4
24730.5  ,       2
24754.9  ,       5
24779.3  ,       3
24803.8  ,       1
24828.2  ,       3
24852.6  ,       6
24877.0  ,       3
24901.4  ,       5
24925.8  ,       7
24950.3  ,       2
24974.7  ,       2
24999.1  ,       3
25023.5  ,       7
25047.9  ,       2
25072.3  ,       5
25096.8  ,       8
25121.2  ,       2
25145.6  ,       6
25170.0  ,       6
25194.4  ,       5
25218.8  ,       8
25243.3  ,       6
25267.7  ,       9
25292.1  ,       3
25316.5  ,       5
25340.9  ,       3
25365.3  ,       1
25389.8  ,       6
25414.2  ,       5
25438.6  ,       4
25463.0  ,   12923
