"Target: Spider_Lake_APXS, Contains DAT files: APB_540825743ESC16150610924_______M1.DAT,APB_540840564ESC16150610924_______M1.DAT"
  484.0  ,   25200
  508.4  ,       0
  532.8  ,       0
  557.2  ,       0
  581.7  ,       0
  606.1  ,     111
  630.5  ,    2226
  654.9  ,    5153
  679.3  ,    5932
  703.7  ,    6243
  728.1  ,    5634
  752.6  ,    5295
  777.0  ,    4915
  801.4  ,    4848
  825.8  ,    4845
  850.2  ,    5070
  874.6  ,    5252
  899.0  ,    5486
  923.4  ,    5941
  947.9  ,    7172
  972.3  ,   10172
  996.7  ,   15096
 1021.1  ,   19061
 1045.5  ,   18781
 1069.9  ,   14230
 1094.3  ,   10052
 1118.8  ,    8677
 1143.2  ,   10066
 1167.6  ,   15715
 1192.0  ,   28409
 1216.4  ,   45614
 1240.8  ,   55077
 1265.2  ,   48795
 1289.7  ,   31693
 1314.1  ,   18458
 1338.5  ,   12676
 1362.9  ,   12742
 1387.3  ,   19864
 1411.7  ,   39439
 1436.1  ,   71304
 1460.6  ,  102705
 1485.0  ,  107388
 1509.4  ,   82144
 1533.8  ,   48960
 1558.2  ,   27542
 1582.6  ,   20161
 1607.0  ,   24365
 1631.4  ,   47870
 1655.9  ,  110954
 1680.3  ,  229375
 1704.7  ,  362312
 1729.1  ,  423076
 1753.5  ,  357378
 1777.9  ,  221499
 1802.3  ,  108744
 1826.8  ,   48357
 1851.2  ,   24740
 1875.6  ,   15243
 1900.0  ,   10320
 1924.4  ,    7746
 1948.8  ,    7212
 1973.2  ,    7997
 1997.7  ,    8981
 2022.1  ,    8430
 2046.5  ,    6702
 2070.9  ,    5197
 2095.3  ,    4037
 2119.7  ,    3757
 2144.1  ,    3970
 2168.6  ,    4696
 2193.0  ,    7621
 2217.4  ,   14055
 2241.8  ,   25769
 2266.2  ,   39270
 2290.6  ,   48450
 2315.0  ,   45719
 2339.4  ,   33084
 2363.9  ,   18721
 2388.3  ,    9299
 2412.7  ,    5418
 2437.1  ,    4628
 2461.5  ,    4650
 2485.9  ,    4178
 2510.3  ,    4079
 2534.8  ,    4349
 2559.2  ,    5305
 2583.6  ,    6767
 2608.0  ,    7691
 2632.4  ,    6888
 2656.8  ,    5118
 2681.2  ,    3181
 2705.7  ,    2003
 2730.1  ,    1423
 2754.5  ,    1286
 2778.9  ,    1302
 2803.3  ,    1447
 2827.7  ,    1483
 2852.1  ,    1372
 2876.6  ,    1409
 2901.0  ,    1426
 2925.4  ,    1485
 2949.8  ,    1446
 2974.2  ,    1391
 2998.6  ,    1216
 3023.0  ,    1090
 3047.4  ,     971
 3071.9  ,     807
 3096.3  ,     987
 3120.7  ,     983
 3145.1  ,    1016
 3169.5  ,    1207
 3193.9  ,    1541
 3218.3  ,    2348
 3242.8  ,    3432
 3267.2  ,    4877
 3291.6  ,    5816
 3316.0  ,    5925
 3340.4  ,    4822
 3364.8  ,    3641
 3389.2  ,    2382
 3413.7  ,    1776
 3438.1  ,    1565
 3462.5  ,    1572
 3486.9  ,    1902
 3511.3  ,    2302
 3535.7  ,    3284
 3560.1  ,    5397
 3584.6  ,    9758
 3609.0  ,   17024
 3633.4  ,   26601
 3657.8  ,   34612
 3682.2  ,   36469
 3706.6  ,   32002
 3731.0  ,   22657
 3755.4  ,   13065
 3779.9  ,    6490
 3804.3  ,    2854
 3828.7  ,    1551
 3853.1  ,    1195
 3877.5  ,    1223
 3901.9  ,    1834
 3926.3  ,    2537
 3950.8  ,    3746
 3975.2  ,    4644
 3999.6  ,    5150
 4024.0  ,    4729
 4048.4  ,    3961
 4072.8  ,    2856
 4097.2  ,    1877
 4121.7  ,    1355
 4146.1  ,    1002
 4170.5  ,     789
 4194.9  ,     669
 4219.3  ,     682
 4243.7  ,     631
 4268.1  ,     670
 4292.6  ,     618
 4317.0  ,     717
 4341.4  ,     764
 4365.8  ,     919
 4390.2  ,    1300
 4414.6  ,    1905
 4439.0  ,    2727
 4463.4  ,    3633
 4487.9  ,    3969
 4512.3  ,    3782
 4536.7  ,    3147
 4561.1  ,    2553
 4585.5  ,    1920
 4609.9  ,    1602
 4634.3  ,    1487
 4658.8  ,    1265
 4683.2  ,    1067
 4707.6  ,     922
 4732.0  ,     768
 4756.4  ,     714
 4780.8  ,     728
 4805.2  ,     777
 4829.7  ,     861
 4854.1  ,     924
 4878.5  ,    1067
 4902.9  ,    1157
 4927.3  ,    1165
 4951.7  ,    1129
 4976.1  ,     985
 5000.5  ,     869
 5025.0  ,     819
 5049.4  ,     712
 5073.8  ,     700
 5098.2  ,     687
 5122.6  ,     740
 5147.0  ,     704
 5171.4  ,     746
 5195.9  ,     798
 5220.3  ,     767
 5244.7  ,     869
 5269.1  ,    1017
 5293.5  ,    1212
 5317.9  ,    1507
 5342.3  ,    1882
 5366.8  ,    2135
 5391.2  ,    2207
 5415.6  ,    2214
 5440.0  ,    1819
 5464.4  ,    1518
 5488.8  ,    1220
 5513.2  ,    1012
 5537.7  ,     913
 5562.1  ,     824
 5586.5  ,     838
 5610.9  ,     844
 5635.3  ,     867
 5659.7  ,     842
 5684.1  ,     897
 5708.5  ,     946
 5733.0  ,    1053
 5757.4  ,    1230
 5781.8  ,    1469
 5806.2  ,    1818
 5830.6  ,    2277
 5855.0  ,    2516
 5879.4  ,    2701
 5903.9  ,    2786
 5928.3  ,    2481
 5952.7  ,    2161
 5977.1  ,    1998
 6001.5  ,    1752
 6025.9  ,    1693
 6050.3  ,    1765
 6074.8  ,    1946
 6099.2  ,    2193
 6123.6  ,    2423
 6148.0  ,    2913
 6172.4  ,    3964
 6196.8  ,    6313
 6221.2  ,   11591
 6245.7  ,   22760
 6270.1  ,   42346
 6294.5  ,   73210
 6318.9  ,  113088
 6343.3  ,  150360
 6367.7  ,  175161
 6392.1  ,  173095
 6416.5  ,  150215
 6441.0  ,  110641
 6465.4  ,   70965
 6489.8  ,   39286
 6514.2  ,   19409
 6538.6  ,    8546
 6563.0  ,    3617
 6587.4  ,    1698
 6611.9  ,    1028
 6636.3  ,     816
 6660.7  ,     808
 6685.1  ,     800
 6709.5  ,     808
 6733.9  ,     826
 6758.3  ,    1017
 6782.8  ,    1096
 6807.2  ,    1243
 6831.6  ,    1602
 6856.0  ,    2226
 6880.4  ,    3335
 6904.8  ,    5532
 6929.2  ,    9175
 6953.7  ,   13930
 6978.1  ,   19798
 7002.5  ,   24404
 7026.9  ,   27773
 7051.3  ,   26739
 7075.7  ,   22938
 7100.1  ,   17202
 7124.5  ,   11324
 7149.0  ,    6676
 7173.4  ,    3678
 7197.8  ,    1791
 7222.2  ,     942
 7246.6  ,     561
 7271.0  ,     374
 7295.4  ,     379
 7319.9  ,     373
 7344.3  ,     576
 7368.7  ,     760
 7393.1  ,     905
 7417.5  ,    1111
 7441.9  ,    1178
 7466.3  ,    1110
 7490.8  ,    1033
 7515.2  ,     885
 7539.6  ,     668
 7564.0  ,     532
 7588.4  ,     373
 7612.8  ,     332
 7637.2  ,     276
 7661.7  ,     283
 7686.1  ,     241
 7710.5  ,     266
 7734.9  ,     270
 7759.3  ,     253
 7783.7  ,     269
 7808.1  ,     266
 7832.5  ,     277
 7857.0  ,     271
 7881.4  ,     308
 7905.8  ,     287
 7930.2  ,     284
 7954.6  ,     311
 7979.0  ,     288
 8003.4  ,     325
 8027.9  ,     336
 8052.3  ,     340
 8076.7  ,     338
 8101.1  ,     313
 8125.5  ,     297
 8149.9  ,     341
 8174.3  ,     354
 8198.8  ,     378
 8223.2  ,     411
 8247.6  ,     397
 8272.0  ,     412
 8296.4  ,     370
 8320.8  ,     345
 8345.2  ,     316
 8369.7  ,     283
 8394.1  ,     317
 8418.5  ,     345
 8442.9  ,     427
 8467.3  ,     550
 8491.7  ,     827
 8516.1  ,    1149
 8540.5  ,    1586
 8565.0  ,    2001
 8589.4  ,    2345
 8613.8  ,    2445
 8638.2  ,    2302
 8662.6  ,    2042
 8687.0  ,    1592
 8711.4  ,    1086
 8735.9  ,     736
 8760.3  ,     516
 8784.7  ,     405
 8809.1  ,     291
 8833.5  ,     255
 8857.9  ,     250
 8882.3  ,     244
 8906.8  ,     259
 8931.2  ,     274
 8955.6  ,     256
 8980.0  ,     287
 9004.4  ,     251
 9028.8  ,     261
 9053.2  ,     241
 9077.7  ,     249
 9102.1  ,     254
 9126.5  ,     286
 9150.9  ,     259
 9175.3  ,     311
 9199.7  ,     270
 9224.1  ,     291
 9248.5  ,     306
 9273.0  ,     256
 9297.4  ,     291
 9321.8  ,     298
 9346.2  ,     281
 9370.6  ,     300
 9395.0  ,     302
 9419.4  ,     327
 9443.9  ,     372
 9468.3  ,     406
 9492.7  ,     457
 9517.1  ,     540
 9541.5  ,     593
 9565.9  ,     598
 9590.3  ,     557
 9614.8  ,     506
 9639.2  ,     440
 9663.6  ,     363
 9688.0  ,     310
 9712.4  ,     311
 9736.8  ,     335
 9761.2  ,     359
 9785.7  ,     425
 9810.1  ,     466
 9834.5  ,     474
 9858.9  ,     499
 9883.3  ,     463
 9907.7  ,     414
 9932.1  ,     378
 9956.5  ,     376
 9981.0  ,     300
10005.4  ,     258
10029.8  ,     239
10054.2  ,     242
10078.6  ,     213
10103.0  ,     208
10127.4  ,     230
10151.9  ,     217
10176.3  ,     247
10200.7  ,     232
10225.1  ,     242
10249.5  ,     227
10273.9  ,     241
10298.3  ,     237
10322.8  ,     233
10347.2  ,     238
10371.6  ,     270
10396.0  ,     283
10420.4  ,     302
10444.8  ,     303
10469.2  ,     311
10493.7  ,     360
10518.1  ,     375
10542.5  ,     396
10566.9  ,     347
10591.3  ,     347
10615.7  ,     305
10640.1  ,     276
10664.5  ,     250
10689.0  ,     257
10713.4  ,     279
10737.8  ,     236
10762.2  ,     236
10786.6  ,     216
10811.0  ,     254
10835.4  ,     249
10859.9  ,     253
10884.3  ,     266
10908.7  ,     263
10933.1  ,     283
10957.5  ,     287
10981.9  ,     319
11006.3  ,     295
11030.8  ,     304
11055.2  ,     290
11079.6  ,     261
11104.0  ,     298
11128.4  ,     303
11152.8  ,     332
11177.2  ,     329
11201.7  ,     306
11226.1  ,     311
11250.5  ,     321
11274.9  ,     298
11299.3  ,     306
11323.7  ,     324
11348.1  ,     336
11372.5  ,     330
11397.0  ,     345
11421.4  ,     378
11445.8  ,     364
11470.2  ,     361
11494.6  ,     421
11519.0  ,     413
11543.4  ,     380
11567.9  ,     424
11592.3  ,     409
11616.7  ,     453
11641.1  ,     450
11665.5  ,     460
11689.9  ,     415
11714.3  ,     458
11738.8  ,     472
11763.2  ,     537
11787.6  ,     584
11812.0  ,     670
11836.4  ,     732
11860.8  ,     784
11885.2  ,     874
11909.7  ,     775
11934.1  ,     787
11958.5  ,     757
11982.9  ,     693
12007.3  ,     705
12031.7  ,     754
12056.1  ,     723
12080.5  ,     735
12105.0  ,     735
12129.4  ,     749
12153.8  ,     628
12178.2  ,     626
