"Target: Brent_raster1, Contains DAT files: APA_602407852ESC23080732502_______M1.DAT,APA_602411122ESC23080732502_______M1.DAT"
  484.4  ,    3973
  508.8  ,       0
  533.2  ,       0
  557.6  ,       0
  582.0  ,       0
  606.3  ,     111
  630.7  ,       0
  655.1  ,       0
  679.5  ,     282
  703.9  ,     713
  728.3  ,     719
  752.7  ,     685
  777.1  ,     666
  801.4  ,     646
  825.8  ,     679
  850.2  ,     649
  874.6  ,     743
  899.0  ,     822
  923.4  ,     925
  947.8  ,    1240
  972.2  ,    1536
  996.5  ,    1796
 1020.9  ,    2043
 1045.3  ,    2038
 1069.7  ,    1982
 1094.1  ,    1861
 1118.5  ,    1927
 1142.9  ,    2166
 1167.3  ,    2824
 1191.6  ,    3601
 1216.0  ,    4469
 1240.4  ,    4601
 1264.8  ,    4679
 1289.2  ,    4028
 1313.6  ,    3420
 1338.0  ,    3260
 1362.4  ,    3519
 1386.7  ,    4852
 1411.1  ,    6750
 1435.5  ,    8728
 1459.9  ,   10352
 1484.3  ,   10551
 1508.7  ,    9598
 1533.1  ,    8104
 1557.5  ,    6740
 1581.8  ,    6904
 1606.2  ,    9032
 1630.6  ,   13817
 1655.0  ,   21338
 1679.4  ,   29159
 1703.8  ,   36055
 1728.2  ,   38783
 1752.6  ,   36356
 1776.9  ,   29765
 1801.3  ,   21328
 1825.7  ,   14023
 1850.1  ,    8149
 1874.5  ,    4506
 1898.9  ,    2559
 1923.3  ,    1591
 1947.7  ,    1110
 1972.0  ,     851
 1996.4  ,     713
 2020.8  ,     660
 2045.2  ,     581
 2069.6  ,     480
 2094.0  ,     463
 2118.4  ,     386
 2142.8  ,     385
 2167.1  ,     487
 2191.5  ,     623
 2215.9  ,     827
 2240.3  ,    1117
 2264.7  ,    1310
 2289.1  ,    1353
 2313.5  ,    1359
 2337.9  ,    1263
 2362.2  ,     981
 2386.6  ,     695
 2411.0  ,     530
 2435.4  ,     412
 2459.8  ,     346
 2484.2  ,     333
 2508.6  ,     377
 2533.0  ,     475
 2557.3  ,     586
 2581.7  ,     589
 2606.1  ,     612
 2630.5  ,     657
 2654.9  ,     543
 2679.3  ,     437
 2703.7  ,     336
 2728.1  ,     262
 2752.4  ,     229
 2776.8  ,     179
 2801.2  ,     187
 2825.6  ,     173
 2850.0  ,     174
 2874.4  ,     173
 2898.8  ,     163
 2923.2  ,     170
 2947.5  ,     167
 2971.9  ,     162
 2996.3  ,     142
 3020.7  ,     141
 3045.1  ,     140
 3069.5  ,     114
 3093.9  ,     117
 3118.3  ,     140
 3142.6  ,     179
 3167.0  ,     231
 3191.4  ,     288
 3215.8  ,     411
 3240.2  ,     566
 3264.6  ,     640
 3289.0  ,     741
 3313.4  ,     741
 3337.7  ,     690
 3362.1  ,     563
 3386.5  ,     489
 3410.9  ,     371
 3435.3  ,     270
 3459.7  ,     256
 3484.1  ,     250
 3508.5  ,     317
 3532.8  ,     467
 3557.2  ,     602
 3581.6  ,     893
 3606.0  ,    1195
 3630.4  ,    1536
 3654.8  ,    1663
 3679.2  ,    1738
 3703.6  ,    1596
 3727.9  ,    1423
 3752.3  ,     994
 3776.7  ,     755
 3801.1  ,     528
 3825.5  ,     276
 3849.9  ,     208
 3874.3  ,     183
 3898.7  ,     173
 3923.0  ,     243
 3947.4  ,     247
 3971.8  ,     291
 3996.2  ,     296
 4020.6  ,     312
 4045.0  ,     303
 4069.4  ,     254
 4093.8  ,     201
 4118.2  ,     135
 4142.5  ,     138
 4166.9  ,     109
 4191.3  ,     111
 4215.7  ,      91
 4240.1  ,      87
 4264.5  ,     111
 4288.9  ,      88
 4313.3  ,     109
 4337.6  ,     123
 4362.0  ,     189
 4386.4  ,     244
 4410.8  ,     294
 4435.2  ,     371
 4459.6  ,     460
 4484.0  ,     472
 4508.4  ,     479
 4532.7  ,     451
 4557.1  ,     396
 4581.5  ,     310
 4605.9  ,     273
 4630.3  ,     209
 4654.7  ,     191
 4679.1  ,     179
 4703.5  ,     153
 4727.8  ,     142
 4752.2  ,     136
 4776.6  ,     121
 4801.0  ,     116
 4825.4  ,     124
 4849.8  ,     128
 4874.2  ,     141
 4898.6  ,     164
 4922.9  ,     171
 4947.3  ,     131
 4971.7  ,     131
 4996.1  ,     153
 5020.5  ,     116
 5044.9  ,     115
 5069.3  ,      99
 5093.7  ,     111
 5118.0  ,      90
 5142.4  ,      86
 5166.8  ,      98
 5191.2  ,     110
 5215.6  ,     112
 5240.0  ,     131
 5264.4  ,     174
 5288.8  ,     168
 5313.1  ,     207
 5337.5  ,     258
 5361.9  ,     239
 5386.3  ,     293
 5410.7  ,     284
 5435.1  ,     271
 5459.5  ,     212
 5483.9  ,     222
 5508.2  ,     163
 5532.6  ,     170
 5557.0  ,     150
 5581.4  ,     124
 5605.8  ,     131
 5630.2  ,     127
 5654.6  ,     120
 5679.0  ,     132
 5703.3  ,     146
 5727.7  ,     162
 5752.1  ,     180
 5776.5  ,     204
 5800.9  ,     231
 5825.3  ,     265
 5849.7  ,     303
 5874.1  ,     334
 5898.4  ,     313
 5922.8  ,     312
 5947.2  ,     308
 5971.6  ,     289
 5996.0  ,     294
 6020.4  ,     283
 6044.8  ,     303
 6069.2  ,     284
 6093.5  ,     380
 6117.9  ,     513
 6142.3  ,     726
 6166.7  ,    1062
 6191.1  ,    1849
 6215.5  ,    3241
 6239.9  ,    5221
 6264.3  ,    8151
 6288.6  ,   11996
 6313.0  ,   15832
 6337.4  ,   19174
 6361.8  ,   21947
 6386.2  ,   22130
 6410.6  ,   20734
 6435.0  ,   17830
 6459.4  ,   13557
 6483.7  ,    9733
 6508.1  ,    6341
 6532.5  ,    3762
 6556.9  ,    2155
 6581.3  ,    1064
 6605.7  ,     537
 6630.1  ,     310
 6654.5  ,     187
 6678.8  ,     160
 6703.2  ,     134
 6727.6  ,     165
 6752.0  ,     162
 6776.4  ,     191
 6800.8  ,     244
 6825.2  ,     322
 6849.6  ,     480
 6873.9  ,     723
 6898.3  ,    1036
 6922.7  ,    1529
 6947.1  ,    2207
 6971.5  ,    2704
 6995.9  ,    3251
 7020.3  ,    3425
 7044.7  ,    3552
 7069.0  ,    3282
 7093.4  ,    2759
 7117.8  ,    2173
 7142.2  ,    1524
 7166.6  ,    1048
 7191.0  ,     658
 7215.4  ,     368
 7239.8  ,     212
 7264.1  ,     124
 7288.5  ,      81
 7312.9  ,      71
 7337.3  ,      85
 7361.7  ,      86
 7386.1  ,     106
 7410.5  ,     106
 7434.9  ,     124
 7459.2  ,     122
 7483.6  ,     124
 7508.0  ,     116
 7532.4  ,      95
 7556.8  ,      90
 7581.2  ,      48
 7605.6  ,      42
 7630.0  ,      59
 7654.3  ,      30
 7678.7  ,      31
